‘ª’èŽžŠÔ	T1Raw	T2Raw	T3Raw	T4Raw	
     10075	-0.01112088	0.01013899	-0.00564486	0.01561501	
     10076	0.01690349	0.00788415	-0.00532274	0.01851409	
     10077	-0.00210154	0.01432654	-0.00306790	0.01207170	
     10078	-0.06201572	0.02527859	-0.00210154	0.00144177	
     10079	-0.04623188	0.02334588	0.00273024	0.00466296	
     10080	-0.03109228	0.02141316	0.00434084	0.00337448	
     10081	-0.01337572	-0.00306790	0.00627356	0.00176389	
     10082	-0.00274578	-0.00725545	0.00756203	0.00208601	
     10083	0.00144177	-0.00693333	0.00885051	0.00337448	
     10083	-0.00049095	-0.00693333	0.00917263	0.00917263	
     10084	-0.00145731	-0.00886605	0.01046111	0.00401872	
     10085	0.00111965	-0.00918817	0.00562932	0.00079753	
     10086	0.00047541	-0.01144300	0.00273024	0.00047541	
     10087	0.00015329	-0.01788539	-0.00016883	-0.00145731	
     10088	-0.00049095	-0.02239506	-0.00403426	0.00015329	
     10089	0.00176389	-0.02464989	-0.00467850	-0.00016883	
     10090	0.00208601	-0.02529413	-0.00854393	0.00144177	
     10091	-0.00113519	-0.01788539	-0.01144300	-0.00177943	
     10092	-0.00242366	-0.00951029	-0.00951029	-0.01015453	
     10093	-0.00145731	-0.00564486	-0.01208724	-0.01176512	
     10094	0.01271594	0.00852839	-0.01208724	-0.01466419	
     10095	0.02366799	0.01915833	-0.00951029	-0.00886605	
     10096	0.01625925	0.01303806	-0.00661121	-0.00628909	
     10097	0.00498508	0.01207170	0.00079753	-0.00661121	
     10098	-0.00951029	0.01174958	0.00337448	-0.00886605	
     10099	-0.00435638	0.00852839	0.00659567	-0.00628909	
     10100	-0.00210154	0.00852839	0.00788415	-0.00467850	
     10101	-0.00564486	0.00981687	0.01400442	-0.00371214	
     10102	-0.00177943	0.00595144	0.01013899	-0.00145731	
     10103	-0.00274578	0.00530720	0.00981687	0.00434084	
     10104	-0.00081307	0.00466296	0.01046111	0.00820627	
     10105	0.00015329	0.00144177	0.00659567	0.00111965	
     10106	0.00240812	0.00401872	0.00723991	-0.00113519	
     10107	0.00047541	0.00498508	0.00208601	-0.00210154	
     10108	-0.00081307	0.00111965	-0.00242366	-0.00081307	
     10109	-0.00113519	-0.00113519	-0.00725545	-0.00113519	
     10110	0.00144177	-0.00177943	-0.00886605	0.00111965	
     10111	0.00144177	-0.00177943	-0.00983241	0.00047541	
     10112	0.00111965	-0.00210154	-0.01144300	-0.00177943	
     10113	-0.00145731	-0.00081307	-0.01079876	-0.00049095	
     10114	-0.00113519	-0.00435638	-0.01047664	0.00111965	
     10115	-0.00177943	0.00820627	-0.00918817	0.00401872	
     10116	-0.00339002	0.01046111	-0.00757757	-0.00210154	
     10117	-0.00564486	0.01110534	-0.00306790	-0.00177943	
     10118	0.00595144	-0.04655400	-0.00081307	0.00015329	
     10119	0.00498508	-0.03753466	0.00337448	0.00079753	
     10120	0.00144177	-0.02819320	0.00852839	0.00047541	
     10121	-0.00145731	-0.01434208	0.01271594	-0.00306790	
     10122	0.00176389	0.00723991	0.01207170	0.00273024	
     10123	0.00434084	0.01851409	0.01271594	0.00627356	
     10124	0.00401872	0.02882190	0.01529289	0.00788415	
     10125	-0.00500062	0.01948044	0.01110534	0.00723991	
     10126	0.00337448	0.00756203	-0.00371214	0.00111965	
     10127	0.00369660	0.00659567	-0.00693333	-0.00628909	
     10128	-0.00145731	0.00273024	-0.00693333	-0.00725545	
     10129	-0.00145731	-0.00371214	-0.00403426	-0.00177943	
     10130	-0.00210154	-0.00725545	-0.00886605	-0.00016883	
     10131	-0.00274578	-0.00854393	-0.01240936	-0.00016883	
     10132	-0.00242366	-0.00693333	-0.01305360	-0.00016883	
     10133	-0.00564486	-0.00145731	-0.00918817	-0.00049095	
     10134	-0.00628909	0.00659567	-0.00628909	0.00401872	
     10135	0.00015329	0.00595144	-0.00274578	0.00015329	
     10136	0.00530720	0.00788415	-0.00403426	-0.00016883	
     10137	0.00144177	0.00691779	-0.00210154	-0.00081307	
     10138	-0.00371214	0.02366799	0.00144177	0.00015329	
     10139	-0.00918817	0.03236521	-0.00049095	-0.00016883	
     10140	-0.01305360	0.03623065	0.00369660	-0.00435638	
     10141	0.00144177	-0.02851532	0.00659567	-0.00177943	
     10142	0.00208601	-0.01756327	0.00820627	0.00015329	
     10143	-0.00049095	-0.00145731	0.01078323	0.00144177	
     10144	-0.01240936	0.00627356	0.01046111	0.00047541	
     10145	0.00369660	0.00273024	0.00659567	-0.00016883	
     10146	0.01239382	-0.00725545	0.00401872	0.00337448	
     10147	0.02399011	-0.02110658	0.00208601	0.00079753	
     10148	0.02592283	-0.02754896	-0.00210154	0.00047541	
     10149	0.00852839	-0.02239506	-0.00274578	0.00434084	
     10150	-0.01047664	-0.01176512	-0.00564486	0.00305236	
     10151	-0.00661121	-0.00145731	-0.00854393	-0.00403426	
     10152	-0.02432777	0.01464866	-0.00693333	-0.00886605	
     10153	-0.01176512	0.01529289	-0.00725545	-0.00918817	
     10154	-0.02819320	0.01561501	-0.01015453	-0.00210154	
     10155	-0.02529413	0.01915833	-0.01015453	0.00530720	
     10156	0.00562932	0.01142746	-0.00628909	0.00595144	
     10157	0.03236521	0.00079753	-0.00306790	0.00852839	
     10158	0.02560071	-0.01176512	0.00047541	0.00820627	
     10159	0.02946614	-0.01273148	0.00498508	0.00434084	
     10160	0.04106243	-0.00822181	0.00917263	0.00176389	
     10161	0.01819197	-0.01144300	0.01174958	-0.00145731	
     10162	-0.00822181	-0.00532274	0.01625925	-0.00210154	
     10163	-0.03399135	-0.01273148	0.00917263	-0.00210154	
     10164	0.00111965	-0.00306790	0.00723991	-0.00210154	
     10165	-0.01240936	0.00337448	0.00788415	-0.00564486	
     10166	-0.04752036	-0.00628909	0.00498508	-0.00918817	
     10167	-0.01466419	-0.01337572	-0.00081307	-0.00854393	
     10168	-0.00306790	-0.01337572	-0.00339002	-0.00371214	
     10169	-0.06137148	0.00659567	-0.00467850	0.00111965	
     10170	-0.06813598	0.01432654	-0.00274578	-0.00016883	
     10171	0.02109104	-0.00177943	-0.00822181	0.00466296	
     10172	-0.00242366	0.00305236	-0.01208724	0.00820627	
     10173	0.00852839	0.03333157	-0.00983241	0.00466296	
     10174	-0.04365492	0.04621634	-0.00757757	0.00466296	
     10175	-0.00983241	0.03494217	-0.00661121	-0.00210154	
     10176	0.00885051	0.02109104	-0.00403426	-0.00467850	
     10177	0.00788415	-0.00016883	-0.00113519	-0.00725545	
     10178	0.00305236	-0.01498631	0.00659567	-0.00757757	
     10179	0.00434084	-0.00242366	0.00498508	-0.00886605	
     10180	0.00401872	0.00079753	0.00466296	-0.00757757	
     10181	0.01336018	-0.02690473	0.00691779	0.00208601	
     10182	0.02141316	-0.03173651	0.00885051	0.01142746	
     10183	0.02753343	-0.01724115	0.00949475	0.00691779	
     10184	0.03333157	-0.00757757	0.00949475	0.00917263	
     10185	0.02560071	0.00434084	0.00885051	0.01013899	
     10186	0.01722561	0.01142746	0.00820627	0.00756203	
     10187	0.01497078	0.00723991	0.00273024	0.00691779	
     10188	0.01271594	-0.00210154	-0.00242366	0.00369660	
     10189	0.00691779	-0.00532274	-0.00403426	0.00144177	
     10190	0.00756203	-0.00403426	-0.00757757	0.00273024	
     10191	0.01561501	-0.00628909	-0.01144300	0.00144177	
     10192	0.01851409	-0.00886605	-0.01208724	-0.00177943	
     10193	-0.00210154	-0.00918817	-0.01176512	-0.00016883	
     10194	-0.02175082	-0.01047664	-0.01401996	0.00176389	
     10195	-0.02819320	-0.00661121	-0.01144300	-0.00274578	
     10196	-0.03109228	0.01174958	-0.00789969	-0.00467850	
     10197	-0.04655400	0.01883621	-0.00467850	-0.00274578	
     10198	-0.03656830	-0.01112088	-0.00113519	-0.00177943	
     10199	-0.01369784	-0.05492910	0.00176389	0.00273024	
     10200	0.02399011	-0.03012592	0.00434084	0.00466296	
     10201	0.04718270	-0.01112088	0.01046111	0.00337448	
     10202	0.03977396	-0.01240936	0.00885051	0.00434084	
     10203	-0.00371214	-0.00435638	0.00852839	0.00047541	
     10204	0.00111965	0.01690349	0.00917263	-0.00467850	
     10205	0.03816336	0.02688919	0.00788415	-0.00789969	
     10206	0.02560071	0.03172098	0.00240812	-0.00693333	
     10207	0.00756203	0.02012468	0.00111965	-0.01112088	
     10208	-0.00274578	0.02334588	-0.00435638	-0.01401996	
     10209	-0.00435638	0.02109104	-0.00596698	-0.00725545	
     10210	-0.00306790	-0.00049095	-0.00983241	-0.00403426	
     10211	0.01464866	-0.00500062	-0.01208724	-0.00081307	
     10212	0.00981687	0.00337448	-0.01144300	0.00079753	
     10213	-0.00081307	0.00788415	-0.00983241	-0.00049095	
     10214	0.00949475	0.00240812	-0.01047664	-0.00145731	
     10215	-0.00661121	0.00047541	-0.00886605	-0.00306790	
     10216	-0.01112088	0.00079753	-0.00403426	-0.00081307	
     10217	-0.01144300	-0.00306790	-0.00306790	0.00144177	
     10218	-0.00983241	-0.00596698	-0.00049095	0.00498508	
     10219	-0.01047664	-0.01015453	0.00208601	0.00466296	
     10220	-0.01047664	-0.01369784	0.00595144	0.00949475	
     10221	-0.01144300	-0.01885174	0.01046111	0.00498508	
     10222	-0.01401996	-0.01885174	0.01013899	0.00273024	
     10223	-0.00789969	-0.02046234	0.01013899	-0.00403426	
     10224	-0.01208724	-0.01079876	0.00981687	-0.00242366	
     10225	-0.00951029	0.00015329	0.00627356	-0.00339002	
     10226	-0.00757757	0.04235091	0.00369660	-0.00145731	
     10227	-0.00725545	0.03590853	0.00111965	-0.00016883	
     10228	-0.00467850	0.01271594	-0.00371214	0.00111965	
     10229	-0.00371214	0.00240812	-0.00339002	0.00015329	
     10230	-0.00242366	0.00079753	-0.00822181	-0.00145731	
     10231	-0.00500062	-0.00210154	-0.01144300	0.00015329	
     10232	-0.00693333	-0.00242366	-0.01401996	0.00144177	
     10233	-0.00371214	-0.00596698	-0.01691903	0.00240812	
     10234	0.00176389	-0.00435638	-0.01369784	0.00466296	
     10235	-0.00016883	-0.00210154	-0.01015453	0.00273024	
     10236	-0.00274578	0.00015329	-0.00693333	0.00337448	
     10237	0.00273024	-0.00435638	-0.00435638	0.00273024	
     10238	0.00530720	-0.00532274	0.00369660	0.00144177	
     10239	0.00273024	-0.00500062	0.00820627	-0.00177943	
     10240	0.00047541	-0.00403426	0.00562932	-0.00145731	
     10241	-0.00274578	-0.00725545	0.00949475	0.00047541	
     10242	-0.00693333	-0.00789969	0.00788415	-0.00242366	
     10243	-0.00693333	-0.00371214	0.01142746	-0.00016883	
     10244	-0.00886605	-0.00274578	0.00981687	-0.00435638	
     10245	-0.00951029	-0.00049095	0.00723991	-0.00306790	
     10246	0.00079753	-0.00725545	0.00273024	-0.00306790	
     10247	0.00498508	-0.00628909	0.00015329	-0.00210154	
     10248	0.00111965	-0.00596698	-0.00403426	-0.00113519	
     10249	0.01078323	-0.01015453	-0.00757757	-0.00016883	
     10250	0.00208601	-0.00661121	-0.00822181	-0.00177943	
     10251	-0.00145731	-0.00693333	-0.01047664	0.00111965	
     10252	0.00530720	-0.00789969	-0.01079876	0.00208601	
     10253	0.00595144	-0.00177943	-0.01273148	0.00208601	
     10254	0.00401872	-0.00177943	-0.01015453	-0.00113519	
     10255	-0.00532274	0.00466296	-0.00983241	-0.00403426	
     10256	-0.00113519	0.00401872	-0.00789969	-0.00628909	
     10257	-0.00403426	0.00917263	-0.00274578	-0.00596698	
     10258	-0.00177943	0.00434084	0.00240812	-0.00210154	
     10259	0.00498508	-0.00113519	0.00627356	0.00240812	
     10260	0.01497078	-0.00532274	0.00981687	0.00208601	
     10261	0.00852839	-0.00661121	0.00917263	-0.00371214	
     10262	0.00240812	-0.00564486	0.01078323	-0.00177943	
     10263	-0.00725545	-0.00564486	0.01174958	-0.00274578	
     10264	-0.00951029	-0.01015453	0.00949475	-0.00081307	
     10265	-0.01337572	0.00047541	0.00852839	0.00208601	
     10266	-0.01917386	0.00369660	0.00562932	0.00949475	
     10267	0.01174958	-0.00403426	0.00208601	0.00917263	
     10268	0.04235091	-0.01240936	-0.00081307	0.00273024	
     10269	0.05491356	-0.01498631	-0.00274578	-0.00274578	
     10270	0.00885051	-0.00274578	-0.00725545	-0.00145731	
     10271	-0.03431347	0.02044680	-0.00918817	-0.00145731	
     10272	-0.05879453	0.05201449	-0.00693333	-0.00467850	
     10273	-0.06072724	0.04750482	-0.00596698	-0.00435638	
     10274	-0.00886605	0.03365369	-0.00693333	-0.00210154	
     10275	-0.00242366	0.01786985	-0.00564486	-0.00145731	
     10276	-0.00145731	0.00369660	-0.00467850	0.00144177	
     10277	0.00111965	-0.00467850	-0.00596698	0.00337448	
     10278	0.00176389	-0.01240936	0.00337448	0.00723991	
     10279	0.00434084	-0.00016883	0.00466296	0.00079753	
     10280	0.01336018	0.00949475	0.01078323	-0.00371214	
     10281	0.01658137	0.00369660	0.00917263	-0.00725545	
     10282	0.02946614	-0.04945307	0.01013899	-0.00596698	
     10283	0.01400442	-0.05653969	0.00981687	-0.00435638	
     10284	-0.01305360	-0.05041943	0.01013899	-0.00242366	
     10285	-0.02175082	-0.04236645	0.00659567	-0.00532274	
     10286	-0.01885174	-0.03592406	0.00369660	-0.00339002	
     10287	-0.02529413	0.00949475	-0.00049095	-0.00951029	
     10288	0.00852839	0.04589422	-0.00339002	-0.00500062	
     10289	0.02302376	0.07456284	-0.00081307	-0.00145731	
     10290	0.03107674	0.04396151	-0.00339002	0.00015329	
     10291	0.00917263	0.02109104	-0.00725545	0.01303806	
     10292	0.01174958	0.03075462	-0.00822181	0.01497078	
     10293	0.02560071	0.01883621	-0.00983241	0.01529289	
     10294	0.03236521	-0.00886605	-0.00789969	0.01078323	
     10295	0.04524999	-0.04172221	-0.00596698	0.00723991	
     10296	0.01078323	-0.02561625	-0.00628909	0.00562932	
     10297	-0.02851532	-0.01724115	-0.00339002	0.00273024	
     10298	-0.04204433	-0.01530843	0.00047541	-0.00210154	
     10299	-0.02851532	0.01819197	0.00562932	-0.00049095	
     10300	-0.01337572	0.07230800	0.00691779	-0.00371214	
     10301	-0.00371214	0.05298085	0.00627356	-0.00596698	
     10302	-0.00145731	0.01529289	0.01013899	-0.00564486	
     10303	-0.00274578	0.00756203	0.00820627	-0.00435638	
     10304	-0.00306790	0.00079753	0.00917263	-0.00596698	
     10305	0.00562932	-0.00757757	0.00434084	-0.00693333	
     10306	0.00691779	-0.01401996	0.00208601	-0.00339002	
     10307	0.00756203	-0.01820751	0.00047541	0.00015329	
     10308	0.00144177	-0.01659691	-0.00403426	0.00111965	
     10309	-0.01788539	-0.01144300	-0.00854393	0.00144177	
     10310	-0.03302499	-0.00886605	-0.00854393	0.00273024	
     10311	-0.02915956	-0.00371214	-0.01273148	0.00595144	
     10312	-0.01724115	0.00401872	-0.01079876	0.00949475	
     10313	0.01078323	-0.00049095	-0.01144300	0.00401872	
     10314	0.00885051	0.00079753	-0.01015453	-0.00403426	
     10315	0.00208601	-0.00371214	-0.01015453	-0.00822181	
     10316	-0.00242366	-0.00693333	-0.00564486	-0.00339002	
     10317	0.00208601	-0.00306790	-0.00274578	-0.00596698	
     10318	-0.00145731	0.01207170	0.00208601	-0.00596698	
     10319	-0.00177943	0.01690349	0.00240812	-0.00500062	
     10320	-0.00210154	-0.00500062	0.00723991	-0.00113519	
     10321	0.00369660	-0.04011161	0.01174958	0.00047541	
     10322	0.00401872	-0.02046234	0.01174958	-0.00210154	
     10323	0.00240812	-0.01015453	0.01110534	-0.00371214	
     10324	-0.00145731	-0.00822181	0.00756203	-0.00274578	
     10325	-0.00049095	-0.01337572	0.00691779	0.00144177	
     10326	0.00047541	-0.01176512	0.00562932	0.00240812	
     10327	0.00208601	-0.01595267	0.00273024	-0.00081307	
     10328	0.00434084	-0.01724115	-0.00403426	0.00047541	
     10329	0.00562932	-0.01949598	-0.00467850	0.00047541	
     10330	-0.00016883	-0.01337572	-0.00661121	0.00144177	
     10331	0.00240812	-0.01273148	-0.00983241	0.00015329	
     10332	0.00111965	-0.00210154	-0.01176512	0.00337448	
     10333	0.00079753	0.00981687	-0.01208724	0.00208601	
     10334	0.00047541	0.01529289	-0.01047664	-0.00113519	
     10335	-0.00242366	0.00498508	-0.00983241	-0.00016883	
     10336	0.00047541	-0.01112088	-0.00886605	-0.00081307	
     10337	0.00240812	-0.01724115	-0.00339002	0.00273024	
     10338	-0.00081307	-0.00049095	-0.00081307	-0.00210154	
     10339	-0.00113519	0.02076892	0.00176389	-0.00210154	
     10340	-0.00049095	0.01368230	0.00627356	0.00047541	
     10341	-0.00113519	0.00369660	0.01046111	0.00337448	
     10342	0.00047541	0.00111965	0.01078323	0.00434084	
     10343	-0.00049095	0.00208601	0.00885051	0.00015329	
     10344	0.00305236	0.00111965	0.00949475	-0.00145731	
     10345	-0.00113519	0.00240812	0.00498508	-0.00210154	
     10346	0.00176389	-0.00081307	0.00562932	0.00111965	
     10347	0.00144177	0.00305236	0.00208601	-0.00016883	
     10348	0.00208601	0.00562932	-0.00242366	-0.00339002	
     10349	0.00176389	0.00885051	-0.00049095	-0.00467850	
     10350	-0.00049095	0.01110534	-0.00854393	-0.00113519	
     10351	-0.00145731	0.00852839	-0.01015453	0.00337448	
     10352	-0.00081307	0.00659567	-0.01208724	0.00337448	
     10353	-0.00177943	0.00595144	-0.01273148	0.00305236	
     10354	-0.00049095	0.00369660	-0.01240936	0.00047541	
     10355	0.00015329	0.00144177	-0.00951029	0.00047541	
     10356	-0.00210154	0.00401872	-0.00854393	-0.00049095	
     10357	0.00015329	0.00111965	-0.00500062	0.00273024	
     10358	0.00240812	-0.01112088	-0.00016883	0.00047541	
     10359	0.00015329	-0.01949598	0.00659567	0.00337448	
     10360	-0.00403426	-0.01627479	0.01046111	-0.00371214	
     10361	-0.00951029	-0.00628909	0.01271594	-0.00016883	
     10362	0.00015329	-0.00403426	0.01046111	0.00047541	
     10363	0.00498508	-0.00177943	0.01110534	-0.00274578	
     10364	0.00917263	-0.00177943	0.01078323	-0.00049095	
     10365	0.01046111	-0.00725545	0.00788415	0.00176389	
     10366	0.00562932	-0.01369784	0.00562932	0.00111965	
     10367	-0.01337572	0.00530720	0.00466296	-0.00500062	
     10368	-0.01917386	0.01078323	0.00015329	-0.00403426	
     10369	-0.02014022	0.00595144	-0.00564486	0.00176389	
     10370	-0.01112088	0.02173528	-0.00789969	0.00273024	
     10371	-0.00693333	0.03333157	-0.00886605	-0.00113519	
     10372	-0.00210154	0.02753343	-0.01047664	-0.00210154	
     10373	0.00498508	-0.01949598	-0.01337572	-0.00016883	
     10374	0.01368230	-0.01917386	-0.01337572	-0.00016883	
     10375	0.04718270	-0.00918817	-0.01015453	-0.00145731	
     10376	0.04492787	-0.01015453	-0.00951029	-0.00242366	
     10377	0.01529289	-0.04011161	-0.00500062	-0.00532274	
     10378	-0.03044804	-0.06878022	0.00111965	-0.00306790	
     10379	-0.05364062	-0.06652539	0.00273024	-0.00371214	
     10380	-0.08263135	-0.09358340	0.00240812	0.00369660	
     10381	-0.09712671	-0.08295347	0.00562932	0.00820627	
     10382	-0.09519400	-0.01176512	0.00981687	0.00015329	
     10383	-0.08069863	0.05072601	0.01561501	-0.00145731	
     10384	0.01722561	0.09839967	0.01497078	-0.01015453	
     10385	0.08905821	0.14671756	0.01432654	-0.00339002	
     10386	0.12513557	0.13318855	0.01239382	-0.00403426	
     10387	0.10194298	0.08583701	0.00852839	-0.00500062	
     10388	0.07713979	0.07488496	0.00434084	-0.00210154	
     10389	0.05104813	0.05491356	-0.00210154	0.00691779	
     10390	0.01400442	0.03139886	-0.00757757	0.00498508	
     10391	-0.02336141	0.00176389	-0.01015453	0.00627356	
     10392	-0.00371214	-0.01176512	-0.01434208	0.00788415	
     10393	-0.00274578	0.00756203	-0.01079876	0.00305236	
     10394	0.00401872	0.01690349	-0.01176512	0.00273024	
     10395	0.00498508	-0.02142870	-0.00854393	0.00305236	
     10397	-0.00854393	-0.03817890	-0.00467850	0.00047541	
     10397	0.00562932	-0.05106367	-0.00371214	-0.00339002	
     10399	0.00337448	-0.02497201	0.00015329	-0.00177943	
     10399	0.00885051	-0.02690473	0.00079753	0.00015329	
     10401	0.02978826	-0.03463559	0.00434084	0.00337448	
     10401	0.02560071	-0.01144300	0.00820627	-0.00177943	
     10402	-0.02754896	0.02012468	0.00981687	-0.00306790	
     10403	-0.06394844	0.00240812	0.00949475	0.00498508	
     10405	-0.04655400	-0.03399135	0.00885051	0.01142746	
     10406	-0.04268857	0.00015329	0.00885051	0.00659567	
     10407	-0.04236645	0.01432654	0.00466296	-0.00435638	
     10408	-0.01144300	0.02431223	0.00111965	-0.00789969	
     10409	-0.01144300	-0.00145731	-0.00564486	-0.00854393	
     10410	-0.00854393	-0.01305360	-0.00628909	-0.00757757	
     10411	-0.00177943	-0.02046234	-0.01176512	-0.00628909	
     10412	0.00401872	-0.02529413	-0.00822181	-0.00081307	
     10413	0.00498508	-0.02175082	-0.01176512	-0.00177943	
     10414	-0.01659691	0.01013899	-0.01176512	-0.00371214	
     10415	-0.00467850	0.01078323	-0.01176512	-0.00113519	
     10416	-0.00242366	0.00047541	-0.00951029	-0.00145731	
     10417	-0.00210154	-0.00274578	-0.00822181	0.00144177	
     10418	-0.00983241	-0.00500062	-0.00403426	-0.00145731	
     10419	-0.00049095	-0.02239506	-0.00274578	-0.00177943	
     10420	-0.00049095	-0.03399135	0.00401872	-0.00467850	
     10421	-0.00371214	-0.02658261	0.00788415	-0.00500062	
     10422	-0.00725545	-0.01724115	0.00885051	-0.00467850	
     10423	-0.00564486	-0.01240936	0.00852839	-0.00564486	
     10424	-0.00467850	-0.00822181	0.00723991	-0.00339002	
     10425	-0.00339002	-0.00339002	0.00788415	-0.00242366	
     10426	0.01078323	-0.00467850	0.00788415	-0.00403426	
     10427	0.01980256	-0.00113519	0.00498508	-0.00339002	
     10428	0.02399011	-0.00145731	0.00144177	0.00530720	
     10429	0.03300945	-0.00274578	-0.00371214	0.01046111	
     10430	0.02785555	-0.00177943	-0.00693333	0.00917263	
     10431	0.02012468	-0.00113519	-0.00886605	0.00273024	
     10432	0.01174958	-0.00016883	-0.00886605	0.00111965	
     10433	0.00595144	-0.00403426	-0.01273148	0.00111965	
     10434	0.00240812	-0.00242366	-0.01434208	-0.00081307	
     10435	0.00240812	-0.00306790	-0.01240936	0.00015329	
     10436	0.00047541	0.00047541	-0.01079876	0.00144177	
     10437	-0.00145731	0.00208601	-0.00725545	0.00144177	
     10438	-0.00822181	0.00498508	-0.00339002	0.00047541	
     10439	-0.00789969	0.00659567	0.00144177	0.00047541	
     10440	0.00079753	0.00176389	0.00434084	-0.00242366	
     10441	-0.00242366	0.00079753	0.00917263	-0.00049095	
     10442	-0.00306790	0.00208601	0.01271594	-0.00210154	
     10443	-0.00145731	0.00208601	0.01207170	-0.00177943	
     10444	-0.00371214	-0.00210154	0.01013899	-0.00177943	
     10445	-0.00177943	0.00015329	0.00852839	0.00079753	
     10446	0.00015329	0.01948044	0.00756203	-0.00113519	
     10447	-0.00210154	0.02173528	0.00595144	-0.00049095	
     10448	-0.00532274	0.01529289	0.00240812	-0.00113519	
     10449	-0.00467850	-0.04268857	-0.00113519	0.00111965	
     10450	-0.01015453	-0.01273148	-0.00500062	-0.00049095	
     10451	-0.00564486	-0.00371214	-0.00564486	0.00079753	
     10452	-0.00113519	-0.00532274	-0.01047664	-0.00081307	
     10453	-0.00049095	-0.00274578	-0.00886605	-0.00113519	
     10454	0.00015329	-0.00564486	-0.00693333	0.00047541	
     10455	0.00047541	-0.00081307	-0.01595267	0.00466296	
     10456	0.00369660	-0.00049095	-0.01240936	0.00498508	
     10457	0.00144177	-0.00500062	-0.00983241	0.00273024	
     10458	-0.00467850	-0.00500062	-0.00532274	0.00401872	
     10459	-0.00693333	-0.00822181	-0.00177943	0.00240812	
     10460	-0.00628909	-0.00306790	0.00788415	0.00337448	
     10461	-0.00210154	-0.00145731	0.00659567	0.00144177	
     10462	0.00208601	-0.00306790	0.00723991	-0.00145731	
     10463	-0.00016883	-0.00274578	0.00756203	-0.00306790	
     10463	-0.00242366	0.02366799	0.00788415	0.00176389	
     10465	-0.00274578	0.04235091	0.01013899	0.00337448	
     10466	-0.00274578	0.02044680	0.00756203	-0.00467850	
     10466	-0.00532274	0.01013899	0.00723991	-0.00467850	
     10467	-0.00145731	0.00047541	0.00627356	-0.00596698	
     10468	0.00176389	-0.01949598	-0.00177943	-0.00242366	
     10469	-0.00016883	-0.02432777	-0.00274578	-0.00274578	
     10470	-0.00403426	-0.02239506	-0.00757757	-0.00596698	
     10471	-0.00435638	-0.01917386	-0.01176512	-0.00467850	
     10472	-0.00693333	-0.00596698	-0.00983241	-0.00274578	
     10473	-0.00757757	0.01786985	-0.01208724	0.00047541	
     10474	-0.00306790	0.04911542	-0.01047664	-0.00145731	
     10475	0.00111965	0.02173528	-0.00854393	-0.00403426	
     10476	-0.00596698	0.01593713	-0.00403426	-0.00274578	
     10477	0.00627356	0.01561501	-0.00435638	-0.00049095	
     10478	0.01046111	0.00530720	0.00401872	0.00466296	
     10479	0.01400442	0.01883621	0.00208601	0.00466296	
     10480	0.01336018	0.01239382	0.00498508	0.00144177	
     10481	0.01046111	0.01013899	0.01078323	-0.00081307	
     10482	0.00240812	0.00691779	0.01207170	0.00595144	
     10483	0.00015329	0.02012468	0.01110534	0.00595144	
     10484	-0.00532274	0.03075462	0.01013899	0.00240812	
     10485	-0.03205863	0.00981687	0.00723991	0.00144177	
     10486	-0.02303929	-0.03560194	0.00595144	-0.00242366	
     10487	-0.00757757	-0.03077016	0.00530720	-0.00628909	
     10488	-0.00918817	-0.01208724	0.00273024	-0.00596698	
     10489	0.00466296	-0.01240936	0.00079753	-0.00789969	
     10490	0.02882190	-0.02561625	-0.00757757	-0.00274578	
     10491	0.02044680	0.02463435	-0.01176512	-0.00210154	
     10492	0.01786985	0.01078323	-0.00789969	-0.00081307	
     10493	0.00498508	-0.00628909	-0.01047664	-0.00049095	
     10494	0.00305236	0.00530720	-0.01047664	-0.00016883	
     10495	-0.01337572	0.01400442	-0.00886605	0.00434084	
     10496	-0.01112088	0.00756203	-0.00918817	0.00305236	
     10497	-0.00371214	-0.01401996	-0.00403426	0.00627356	
     10498	0.00595144	-0.01112088	-0.00016883	0.00111965	
     10499	0.00111965	0.00015329	0.00337448	0.00434084	
     10500	-0.01691903	0.01174958	0.00498508	-0.00274578	
     10501	-0.01981810	0.01883621	0.00627356	-0.00049095	
     10502	-0.00532274	0.02495647	0.01013899	-0.00403426	
     10503	0.00111965	0.00305236	0.01239382	-0.00757757	
     10504	-0.02819320	0.00047541	0.01142746	-0.00435638	
     10505	-0.00789969	-0.02014022	0.00917263	-0.00628909	
     10506	-0.02239506	-0.00049095	0.00723991	-0.00983241	
     10507	-0.05138579	-0.00822181	-0.00016883	-0.01208724	
     10508	-0.03592406	0.00723991	-0.00435638	-0.01079876	
     10509	-0.01369784	-0.00306790	-0.00822181	-0.00306790	
     10510	-0.00500062	0.00949475	-0.00661121	0.00498508	
     10511	0.01336018	-0.05525122	-0.01112088	0.00820627	
     10512	0.04009608	-0.05203002	-0.01466419	0.00820627	
     10513	0.06103383	-0.02400565	-0.01401996	0.00627356	
     10514	0.09517847	-0.01176512	-0.01144300	0.00176389	
     10515	0.11192868	-0.01595267	-0.00854393	0.00337448	
     10516	0.06844257	-0.00789969	-0.00789969	0.00240812	
     10517	0.01078323	0.00691779	-0.00177943	0.00176389	
     10518	-0.03270287	0.02205740	0.00305236	0.00530720	
     10519	-0.03592406	0.02495647	0.00530720	0.00756203	
     10520	-0.01981810	0.00917263	0.00466296	0.00981687	
     10521	-0.00628909	-0.00242366	0.00723991	0.00723991	
